Country,Date,GDP,Population,Internet Users,Inflation Rate,Unemployment Rate,Education Expenditure,Health Expenditure,Debt to GDP,Exports,Imports,Renewable Energy,Tourist Arrivals,R&D Expenditure,Agriculture Contribution,Manufacturing Contribution,Services Contribution,Political Stability
Saudi Arabia,2020-02,1.59414E+12,220096868.5,151833507,-0.026599565,2.10086016,5.358534102,10.27399622,100.3547536,4.43254E+11,1.84731E+11,23.28741226,21317038.93,3.574531159,16.56220676,20.8158751,71.30728396,-0.928249434
Egypt,2010-02,1.12865E+12,109551917.2,53218111.32,1.965274684,8.625994019,4.011248284,6.737615931,99.84098142,2.99314E+11,1.35582E+11,10.99685282,9365921.774,2.043824235,9.556668599,24.97652674,69.53442755,0.604642837
Australia,2021-01,1.90945E+12,24928217.92,23492503.37,2.80485283,3.010117933,6.057065372,8.251040154,98.04290377,2.17541E+11,2.57731E+11,26.39343147,2662206.272,3.511123376,6.306245681,22.8576382,70.82451721,0.063273766
Saudi Arabia,2005-05,1.49643E+12,207843663.7,149947312.8,4.629828911,8.969635858,6.596388659,12.88447343,96.54894324,2.27543E+11,4.21153E+11,21.7683078,39513191.69,1.332968408,9.494055332,19.20716542,75.93690829,0.233241101
UAE,2002-03,2.36953E+12,57664323.56,34630361.89,-0.747851949,7.919232966,7.508459313,7.800373296,110.0839174,3.75437E+11,6.68573E+11,23.84904759,14486817.38,1.054019667,19.29339678,24.53341984,59.14253286,1.646973324
Qatar,2018-04,1.46191E+12,38774006.71,35571549.94,-0.420793179,3.935150626,2.074424218,9.687679655,71.08856825,3.21139E+11,2.33097E+11,12.49797779,9142844.855,1.144428508,18.15500491,27.04527749,70.0341405,0.466107851
United States,2008-08,1.83568E+13,317063879.3,267485491.5,3.767469672,2.277362134,5.496841011,14.95437516,109.8987266,3.75009E+12,2.06933E+12,25.78433786,63331806.31,1.344798991,2.783288412,28.19253639,70.07600789,1.646433997
Ghana,2000-08,2.84975E+12,67526906.39,61151418.25,1.607575765,8.191037246,5.611540586,13.9252329,81.03660101,6.30986E+11,6.44789E+11,19.79242906,15238016.57,1.712300405,10.73491177,12.08449606,61.53533983,-0.061664657
United States,2021-12,2.47845E+13,334331550.3,312051601.2,2.037596357,7.072832251,2.425593297,7.543915808,75.32971652,4.82054E+12,2.70472E+12,8.500602439,39853516.68,3.914598073,7.295593135,19.64082116,55.88293138,0.553900355
Argantina,2012-04,9.62249E+11,17028173.47,14423460.45,-0.954015804,3.752550473,2.220328175,6.080257541,73.72024545,2.50682E+11,2.06315E+11,17.81669315,2100803.322,3.795261158,8.543285784,11.74185534,68.51199548,-1.930808033
Brazil,2018-11,1.84546E+12,219933517.5,153754757,3.213552596,9.942534712,2.788934719,7.747315255,77.62032529,3.40239E+11,3.3625E+11,27.69027506,50256603.66,2.823715642,6.878081639,26.47580768,78.65181534,1.605991413
UAE,2007-09,2.09858E+12,57306812.29,33262483.08,-0.642851798,6.830363624,6.119539481,6.144876381,76.86872181,4.01347E+11,3.64755E+11,8.025625012,8867481.207,3.253534143,2.349145626,11.60360028,60.64313876,2.208628558
Italy,2008-10,1.88009E+12,60561964.75,33323373.5,2.816576278,9.306295581,5.67544081,13.73698593,100.6781139,2.33341E+11,5.27347E+11,6.661096109,11112628.05,1.426411371,1.222425604,18.4406852,58.85122123,-0.069997531
Australia,2012-10,1.95561E+12,25770056.57,20903660.6,1.799646708,8.53378562,2.404307329,8.873925857,109.6288866,3.53534E+11,2.25918E+11,18.56335921,6840291.04,2.770856629,5.299303056,17.6847924,63.50370084,0.396331769
United Kingdom,2008-07,2.62496E+12,68558951.48,62784945.08,2.606445001,7.644686901,6.130430111,8.74552887,61.68021412,4.8852E+11,3.37356E+11,27.25242588,9356196.586,1.463379242,1.483507438,22.91644773,69.10706952,-0.796979167
Ghana,2010-01,2.37863E+12,70360548.53,66550105.82,4.05034017,6.64177215,5.358130669,6.052591852,61.71518132,7.0028E+11,3.4656E+11,29.43630295,12874444.88,1.407367141,2.886741852,14.17728141,77.7691199,-0.429248878
Qatar,2018-02,1.60074E+12,36658835.03,33278484.18,-0.219713305,8.683841891,4.222381918,8.748035678,83.18044999,3.0226E+11,4.78575E+11,18.63452803,2641284.679,2.820632025,3.880101565,10.61875289,79.12226461,1.367694458
China,2004-05,1.38761E+13,1443641859,795249983.5,0.48144456,8.708393719,4.137113883,13.26814974,99.6309607,1.8793E+12,2.79589E+12,21.93468304,157009483.3,3.492065532,11.35172549,13.30484101,67.48953278,2.498569021
China,2012-02,1.39378E+13,1424865969,923703718,4.281888573,6.987247665,5.416264167,11.2066048,64.09184755,2.49526E+12,1.50378E+12,16.88865094,264677611,1.683249208,19.3165481,28.18909222,71.66429706,0.166933144
Germany,2011-06,3.40904E+12,85411231.29,69522048.68,3.765263975,4.206140546,7.262543486,14.44042094,60.41571786,6.56361E+11,1.00975E+12,17.0851859,22709725.86,2.766194566,8.13126825,15.71567111,56.09669273,1.308990957
Qatar,2014-11,1.7378E+12,37970836.82,35087513.1,4.193462874,9.845914749,4.445505251,13.27518922,103.5169456,3.73116E+11,5.06065E+11,10.01186289,2935755.216,3.561885901,9.343846516,26.93937708,76.79270616,-2.187712032
Australia,2005-03,1.64527E+12,25026081.22,22067345.54,4.55829564,2.152928755,4.86106081,11.87722042,100.589487,3.92408E+11,2.08763E+11,12.48488971,3495615.03,3.413311623,6.296437576,14.21409928,78.72344057,-2.455683574
United States,2018-02,2.24853E+13,341872333.8,291768294.7,-0.914108334,7.902956148,7.004867582,12.40476132,59.99952011,5.63674E+12,5.70642E+12,21.46351289,82572077.17,3.537764319,12.65847817,11.77209428,64.62883429,-2.111753327
Brazil,2003-06,1.69732E+12,213041563.1,153068781.5,2.462243987,7.582050209,2.036532489,6.009412,110.8260977,4.0116E+11,2.08068E+11,26.05186093,23553407.48,2.434779653,3.758733745,24.20220113,70.00563263,-1.444437644
Italy,2001-07,1.91144E+12,58755090.55,33348461.65,0.597008075,2.17621537,5.499544955,13.42230746,88.42863146,2.7497E+11,2.04015E+11,10.36570183,9050067.573,3.278834286,4.569014198,24.39582907,76.00800405,-0.230265759
China,2003-08,1.43061E+13,1458727371,865172456.1,1.779036301,3.877227534,3.819164357,7.899701189,89.43022517,1.77382E+12,4.05375E+12,23.01637863,219336301.1,1.475872434,17.75785122,26.4755618,71.65164658,-1.142264763
Qatar,2016-09,1.38409E+12,38042290.73,31481024.52,0.657017347,7.6558119,2.37613773,13.39338492,50.26739459,2.06735E+11,3.43505E+11,12.90675374,2871169.499,2.080701756,6.137472441,26.85423804,59.40043753,1.444662359
Mexico,2014-03,1.76208E+12,133247272.2,84485612.45,4.784470499,2.714316196,6.122115599,9.938140405,77.13541638,3.99187E+11,4.24259E+11,5.109081741,12223874.53,3.139138152,13.66132286,29.3209501,72.83113371,2.253863539
Japan,2014-09,3.8883E+12,121027598,118899840.7,2.864895329,2.385488099,4.160302795,14.56799815,85.0280802,7.25347E+11,7.44766E+11,10.2220681,17207315.72,2.109439768,1.994745384,25.35135257,62.49513296,1.610899434
Mexico,2001-09,1.92392E+12,127645207.1,89277658.73,0.294444075,7.422505602,5.646512734,7.953014776,59.56206326,4.43133E+11,4.76593E+11,12.89068359,26959708.17,2.185392723,14.55093078,13.9843055,76.70645008,-1.062952018
Indonesia,2002-09,1.59235E+12,280699018.6,181221288.7,-0.400799073,7.504355551,3.451333301,14.11068703,108.6785752,3.85151E+11,4.61413E+11,5.785545538,65697635.14,1.990728338,18.21525183,15.33350393,71.74569498,1.888235098
Italy,2005-01,1.84024E+12,61643948.27,39655331.28,2.127776286,9.808110586,2.753301289,5.169476649,103.9110748,4.81097E+11,2.28266E+11,11.63957082,3352696.658,1.879925832,15.6896956,20.35921055,60.4428678,-0.641303525
Libia,2015-11,2.8867E+12,67324159.64,62290458.78,3.053480552,6.375706011,6.978578722,11.06146565,70.38009734,4.08234E+11,3.76615E+11,27.48638031,15318525.78,3.812135314,12.46254431,19.46801763,51.79149467,0.858211408
UAE,2003-10,2.38021E+12,58434952.67,35864449.71,2.905744011,7.156729398,5.367761258,12.7692801,64.34868467,5.83449E+11,5.3304E+11,27.40187779,15298189.37,1.945441117,6.248509175,29.63306648,65.81795543,2.03210482
Libia,2010-11,3.04589E+12,69997548.17,58239535.32,3.34988702,6.310504072,2.363773556,11.89999737,98.30675908,8.71494E+11,6.0754E+11,10.75627302,4279717.003,2.24692656,6.736417301,25.22176612,60.62803295,2.245355982
India,2013-05,3.04025E+12,1439155120,757118546.3,2.281157846,3.442463483,4.751587661,10.60874463,110.4773107,5.96701E+11,8.49857E+11,21.85872448,121248481.7,3.984944108,11.01742055,17.83716593,69.77341293,-1.95553343
Mexico,2003-03,1.80872E+12,126805428.1,89891429.97,2.1352383,3.752939836,4.753780876,14.19387405,62.32668299,2.5827E+11,1.85586E+11,5.354751235,32633111.48,3.196367821,7.745780073,23.96622314,61.85617779,2.26448398
Netherlands,2001-07,1.04326E+12,17602177.24,17449755.41,0.859999623,3.856318631,4.749407902,12.81348841,117.2117449,2.63648E+11,2.82766E+11,20.07660765,4556358.039,3.353262574,8.162725297,21.03980604,74.14259366,-2.269716329
Mexico,2009-12,1.57679E+12,128187950.3,88459403.27,0.522926469,3.966459514,4.416586391,13.94642798,50.0309947,4.41938E+11,2.06183E+11,29.7521594,37009367.24,2.484025569,10.74168471,19.63098681,69.06330937,-2.046391489
Italy,2002-03,2.34894E+12,60462735.52,35828329.51,3.725294515,4.008011066,5.384444173,8.585784615,95.96417516,3.4783E+11,3.24902E+11,27.95597717,4561969.065,2.517873723,5.196202876,10.77859927,51.08056455,-1.623891139
India,2001-08,2.64768E+12,1442163366,732852950.8,1.619685139,6.640710677,5.100190311,12.58776254,69.77472462,4.5172E+11,7.38222E+11,28.66141283,393911862.6,2.258343982,15.82694456,19.52671467,64.92619556,-1.476599455
Libia,2007-09,2.48853E+12,67628476.62,52726085.67,2.816254813,4.914833907,3.771450815,13.79496571,82.20016769,2.96162E+11,6.60331E+11,6.191031436,15668659.56,3.321718665,7.699449513,26.49575713,65.46978218,-0.183531734
France,2020-08,2.48239E+12,69887766.8,58803128.21,2.280203123,6.256173432,5.542586539,5.613309556,75.35233784,6.07257E+11,3.47813E+11,10.08945944,3670690.832,2.31244578,17.77195323,11.03801887,55.73356128,-0.949577308
Mexico,2018-04,1.98513E+12,132459844.9,84766590.96,0.817585434,4.602361072,6.275727999,13.16779467,62.71297774,3.45787E+11,5.56608E+11,25.16733799,39236540.05,3.262744779,8.47070882,21.81275668,69.83042763,-2.107720918
United States,2009-10,1.69736E+13,323354550.3,288798342,0.613080455,7.027472379,4.891204876,8.617102549,116.4446039,3.84337E+12,2.13848E+12,19.00229244,79281026.84,3.125469092,4.269695357,29.44839998,63.46440937,-1.704874981
China,2014-07,1.37856E+13,1499581112,919186627.8,3.37388637,8.89352723,3.644429536,13.07070904,63.66684221,2.33071E+12,2.30388E+12,29.46313671,396090816.1,3.103509585,14.81407847,21.24145589,78.41272001,-0.018706236
China,2002-10,1.2113E+13,1480184993,914257552.1,1.306130231,2.201547312,7.033983966,5.114179835,99.25898457,3.56184E+12,2.27158E+12,10.87433512,334844122.5,3.451384426,11.38217601,29.34070551,51.55006165,0.023977992
Brazil,2015-06,1.55921E+12,221784082.8,161906263.2,4.7148027,3.813819059,7.276046121,13.08789985,97.40066887,3.50831E+11,2.54635E+11,25.41026962,38896240.8,1.212674728,6.944400056,28.70594197,75.52040782,2.40952849
Egypt,2018-02,8.99004E+11,106290965.5,49817666.13,-0.88122605,5.125456888,3.148566083,9.116554605,115.4496102,1.67312E+11,2.47763E+11,20.13761917,11881511.17,2.067564278,2.594471181,16.66925187,70.32622837,-2.139444535
Japan,2014-07,4.98201E+12,127785853.4,122916589,2.793692922,3.591937112,4.510003185,12.50939798,57.09610283,7.75054E+11,7.73525E+11,15.80047319,37708606.72,1.20250764,10.85531889,13.58729364,79.12029636,-1.933482476
Japan,2008-05,3.70517E+12,127035508.7,111159366.3,2.118225577,2.592337743,5.632896015,10.16789939,101.8112958,8.37887E+11,7.77793E+11,22.24447123,10923208.99,2.786078984,4.270101454,28.51044416,52.05002315,-0.348126252
Canada,2019-12,1.70095E+12,36449961.96,33523576.07,2.849791453,7.630338488,4.239558887,10.63659971,81.54805325,3.98722E+11,3.68616E+11,18.14390549,4096286.518,1.006055553,4.307551831,12.34132083,63.47254235,0.561290754
India,2021-03,3.34427E+12,1338963304,681209078.5,3.206837567,7.440895084,4.448910145,5.153948917,90.80482398,5.03715E+11,6.35582E+11,28.93952538,200521577,3.51940482,4.582271509,23.44920996,79.31020863,-1.990534496
Saudi Arabia,2017-11,1.79112E+12,203363660.2,149426291.2,4.487291983,5.472167782,3.552269853,9.34403319,100.6413472,1.82355E+11,3.90268E+11,20.33229212,42588837.01,1.72606624,14.56700174,11.82782973,55.97811009,1.887350233
Germany,2019-01,3.54305E+12,81097692.52,67762841.08,-0.624842226,5.671524133,6.396400849,11.06731725,97.1010168,4.11808E+11,1.02854E+12,25.96229585,20377626.4,3.468951415,18.72149965,20.88507932,56.00846054,0.583918039
Russia,2000-07,2.03701E+12,145311010.9,100904797.9,1.226677631,9.366132868,5.506693459,10.38331943,68.81974601,3.53808E+11,5.68467E+11,21.66157619,35869551.74,2.363036269,12.97469717,14.96767217,71.16382491,-0.361993331
India,2003-02,3.07321E+12,1440206726,657311263.7,3.948459424,4.339064883,4.663516727,5.219133288,71.07322545,6.1626E+11,3.4185E+11,17.27739323,405818077.1,1.316179654,15.52437383,18.19342107,69.65521144,-1.19881701
South Korea,2005-05,1.47776E+12,48809508.92,43911190.01,2.98531631,9.053524895,6.884754114,11.8513431,57.73023044,2.33245E+11,2.39339E+11,11.24892366,8724768.782,2.606661445,7.780833528,17.07578317,74.85666794,1.446464242
Ghana,2022-07,3.34259E+12,66821849.29,60983750.63,2.033804921,9.5289665,7.257916599,6.025679626,77.49115203,7.04197E+11,6.70611E+11,9.846576698,17688023.68,3.030822349,16.92025912,27.17528559,72.45067561,-0.303946994
Indonesia,2021-09,1.21845E+12,277740519.9,166351133.7,3.163697543,3.836785286,2.705307801,6.652844901,50.13944947,2.96994E+11,3.00323E+11,17.87333375,25091273.06,1.250663013,1.363450362,13.31496354,76.72566605,-1.292315791
Ghana,2009-12,2.92299E+12,65405222.27,57938309.24,0.866014968,3.335448567,3.462376895,7.676007989,73.49716831,7.3039E+11,6.26637E+11,29.6561668,10051733.35,3.261595222,17.55790001,23.57956986,62.35594221,1.267973154
Russia,2017-02,1.7945E+12,150372641,117287002.3,2.195024398,2.923157137,5.633827336,6.172039057,73.60446029,2.30716E+11,4.27834E+11,10.15630285,22249864.26,3.687024333,4.882011285,20.15610128,62.57814983,-2.409379795
Qatar,2016-11,1.43178E+12,37902169.08,34909544.56,2.77055874,7.509053034,3.519634301,5.099787767,100.6410564,2.96566E+11,3.82605E+11,25.53470907,9886081.204,2.45528398,7.338939521,25.83116405,63.53882339,-1.582789018
India,2001-09,3.34377E+12,1375350746,629319203.5,1.32695654,8.428301276,7.410644171,7.034727425,54.68815284,9.21108E+11,5.94793E+11,18.54402411,401625046.6,1.199694184,13.31804214,11.48210845,61.26406785,1.519072726
Italy,2014-04,2.38576E+12,60354355.71,35499332.53,0.320667955,4.804164274,4.235199643,5.687136777,75.87019396,4.60088E+11,5.83431E+11,21.41823712,13711991.4,1.025091046,5.135680592,23.23368577,64.51968105,-2.473432622
Brazil,2001-08,1.87564E+12,202809022.5,149533547.7,2.502281526,8.255679817,6.510481954,13.03002072,86.26056465,2.40203E+11,4.39333E+11,20.51184463,47774361.96,1.509643018,4.704528798,27.80819034,72.49933395,2.041142444
India,2022-03,2.82247E+12,1417853770,758918275.9,2.249878509,8.066138336,3.841427079,9.149712154,99.89443734,5.00261E+11,6.14454E+11,9.634319477,283489693.6,3.584541122,17.50415316,24.48688813,72.37260137,0.289637226
Spain,2001-02,1.50593E+12,48512605.45,40548812.26,3.777448703,4.175568315,6.154153535,7.640619847,115.7347936,3.4226E+11,2.48331E+11,11.73779656,4741216.795,3.083922877,5.155596647,21.90606532,57.93905081,0.809844724
South Korea,2014-04,1.68368E+12,53464858.85,54269398.12,3.641975389,7.982708595,2.903648619,7.172308865,82.4793092,2.57268E+11,3.08195E+11,27.21160275,13691373.17,2.890119635,17.30428749,25.67544778,62.86954796,-1.49467424
United States,2007-07,2.51677E+13,341771258.5,325156766.4,0.494052417,6.613619191,2.403535484,5.949179368,119.9224828,4.16093E+12,6.28279E+12,25.16662633,90400486.21,3.992884892,5.58843322,10.80701654,62.33574554,-1.849596651
United Kingdom,2019-11,2.672E+12,69929420.11,66603714.64,0.876667935,7.234736044,3.392109082,5.143814461,103.5047371,6.00529E+11,6.74575E+11,5.973450417,18131293.54,2.8585786,11.70451166,22.49228096,75.93299741,0.434682533
Saudi Arabia,2003-03,1.79753E+12,216396816.4,148121947.2,0.373252775,6.774815015,7.569092589,14.2913952,73.93336947,3.69456E+11,2.55837E+11,29.89077774,63897538.76,2.948526789,16.28386713,24.30200323,67.79474657,-2.233260015
Japan,2010-02,3.99723E+12,130581881.9,111970277.5,4.550283052,7.053148121,2.326344491,11.44256724,118.1973358,4.55525E+11,8.43167E+11,23.69485874,32980366.87,2.241482396,4.879164624,10.84684558,67.39178471,-0.235444649
Libia,2013-02,2.18875E+12,68869987.33,60527625.07,3.197837418,8.7052398,6.816865609,14.60920147,87.51545552,4.32715E+11,3.94802E+11,8.842276071,13302362.58,1.831037573,18.50484273,21.66381609,67.78520542,-0.725376696
United Kingdom,2021-04,2.29993E+12,67478678.98,58159758.1,2.641081733,9.047784045,7.297488899,11.5904541,64.7862282,6.26961E+11,6.37585E+11,9.916339624,15814068.48,1.859558647,16.25016593,29.944758,50.90078016,1.986829329
Brazil,2014-07,1.92758E+12,221344394,163491081.7,-0.232378453,4.780056659,4.612361877,8.959615887,96.85160264,5.36596E+11,3.10745E+11,18.79692841,54750057.22,2.248654177,4.19424444,19.49901931,51.65667562,2.21191727
France,2019-05,2.74239E+12,70251535.68,56380774.16,-0.313410888,2.069649177,2.933428621,7.072729791,94.14066591,3.94744E+11,2.85494E+11,25.66545864,9933491.642,2.06109006,6.747101554,29.50746554,55.10346252,1.99119032
Spain,2017-06,1.81046E+12,45378148.96,33688890.59,1.90722797,4.41935609,5.380450187,13.0380489,59.60039417,3.91313E+11,3.64088E+11,8.60196965,9347881.505,1.820921254,10.26885205,11.64544649,63.78752172,-0.96768266
Canada,2022-10,1.57909E+12,37482476.64,31999244.96,1.082374211,6.377900163,7.950637286,11.64201713,63.94721681,1.72108E+11,1.97814E+11,19.06388003,9044149.869,3.821257622,1.300640268,20.45520283,64.12602069,0.78027511
Australia,2011-12,1.80569E+12,25395206.46,20166994.15,3.798307482,2.985860606,6.191183751,9.161453676,85.96955142,5.06784E+11,5.0194E+11,25.44640764,4508591.185,3.20871943,10.74504405,27.39212165,62.083275,2.351176722
France,2007-09,2.9719E+12,65522086.42,52197804.36,4.128220701,3.322418289,7.125564734,9.907650067,78.45897487,8.34028E+11,6.56106E+11,19.41535018,12428981.95,2.113508548,15.92721897,15.05596888,78.1668488,1.969926025
Argantina,2011-01,1.19005E+12,17124479.43,15574338.48,4.931129888,2.201898767,3.515876184,10.20074061,86.53671024,2.59176E+11,2.9791E+11,20.58694576,3426100.852,1.160543389,8.154075468,14.64111479,57.96110335,0.271687372
Germany,2012-01,3.67032E+12,80817803.08,77499142.68,4.667994393,6.879532469,7.547134812,12.85812645,91.2963518,3.71756E+11,9.34108E+11,22.56220854,16471752.3,3.281272935,10.74552113,24.08166543,78.0551626,-0.620974921
India,2013-02,2.51802E+12,1315203989,618730926.4,1.042469337,6.08464606,5.690774843,14.10605717,85.68978067,5.04247E+11,2.77105E+11,5.872788816,246982144.5,2.31453584,16.9444275,13.21359169,50.74914986,-0.25480616
Netherlands,2008-12,1.18792E+12,16339708.1,15692068.51,0.686298501,3.387968403,4.278509138,13.01445776,77.44655038,2.97164E+11,1.48606E+11,24.31928549,1784840.747,3.03217939,11.74984954,28.58289434,61.61967554,-2.169174056
India,2004-03,2.92869E+12,1417983679,671333823.1,1.070502473,2.240830978,7.768953947,11.67867907,115.3243561,4.48381E+11,6.51027E+11,21.96249921,183469257,3.544327705,18.9960678,27.69710235,72.17200928,-1.112676601
India,2010-04,3.4375E+12,1312419260,684564444.8,3.237476975,6.981516328,7.940653077,8.118794358,73.79803047,3.98021E+11,6.48173E+11,11.52621316,178287793.5,3.503715371,18.77420576,13.71466144,61.17526795,2.143152811
Qatar,2011-11,1.44791E+12,36718605.76,34050218.26,-0.097166374,9.744611052,4.680287164,10.0151796,67.26610311,2.81173E+11,3.3647E+11,23.77942842,8756176.519,2.733673338,18.18283572,26.34815695,72.71144344,-2.221972392
Spain,2014-03,1.39827E+12,47768560.89,38005335.48,1.414437556,9.076695106,7.373377089,14.09175264,71.97146536,3.33083E+11,2.1579E+11,9.765245827,4593334.74,2.026322863,9.169194776,26.61898342,53.5967328,1.174629237
